seq1_accession;seq1_variante;seq1_pais;seq1_estado;seq1_tamanho;seq1_spike_tamanho;seq1_data_coleta;seq2_accession;seq2_variante;seq2_pais;seq2_estado;seq2_tamanho;seq2_spike_tamanho;seq2_data_coleta;grupo;completa_total_score;completa_matches;completa_mismatches;completa_gap_openings;completa_gap_extentions;spike_total_score;spike_matches;spike_mismatches;spike_gap_openings;spike_gap_extentions
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON188712.1;B.1.1.529;USA;;29811;3813;44585;inter-variantes;29388;29699;63;8;49;3641;3779;19;5;33
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419315.1;B.1.1.529;USA;;29805;3807;44759;inter-variantes;29421;29702;63;6;37;3694;3787;14;3;21
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419363.1;B.1.1.529;USA;;29817;3822;44762;inter-variantes;29460;29714;63;5;25;3749;3803;13;1;6
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419272.1;B.1.1.529;USA;;29811;3813;44787;inter-variantes;29422;29703;68;5;31;3711;3792;15;2;15
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419393.1;B.1.1.529;USA;;29811;3813;44741;inter-variantes;29430;29705;66;5;31;3723;3795;12;2;15
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON230809.1;B.1.1.529;USA;;29807;3819;44585;inter-variantes;29373;29696;69;8;46;3630;3777;27;4;27
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON189849.1;B.1.1.529;USA;;29805;3822;44585;inter-variantes;29340;29687;72;9;52;3651;3783;24;4;24
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419385.1;B.1.1.529;USA;;29817;3813;44763;inter-variantes;29419;29706;65;6;37;3707;3791;16;2;15
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419426.1;B.1.1.529;USA;;29829;3822;44761;inter-variantes;29526;29732;57;3;13;3753;3804;12;1;6
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419435.1;B.1.1.529;USA;;29829;3822;44760;inter-variantes;29534;29734;55;3;13;3753;3804;12;1;6
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON787303.1;B.1.1.529;USA;;29811;3813;44687;inter-variantes;29410;29700;71;5;31;3683;3785;22;2;15
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON118867.1;B.1.1.529;USA;;29817;3822;44585;inter-variantes;29426;29710;58;8;43;3695;3794;13;4;24
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP929937.1;B.1.1.529;USA;;29837;3807;44566;inter-variantes;29468;29728;70;4;19;3686;3782;25;1;9
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP983736.1;B.1.1.529;USA;;29820;3822;44887;inter-variantes;29416;29703;77;4;22;3729;3798;18;1;6
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OM294238.1;B.1.1.529;USA;;29806;3819;44550;inter-variantes;29365;29694;71;8;46;3638;3779;25;4;27
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON313485.1;B.1.1.529;USA;;29805;3819;44598;inter-variantes;29319;29681;75;9;55;3626;3776;28;4;27
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON264105.1;B.1.1.529;USA;;29817;3828;44591;inter-variantes;29361;29693;75;7;43;3648;3783;30;3;18
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON188719.1;B.1.1.529;USA;;29817;3819;44587;inter-variantes;29385;29699;69;7;43;3634;3778;26;4;27
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OM390558.1;B.1.1.529;USA;;29814;3819;44551;inter-variantes;29345;29689;76;8;46;3618;3774;30;4;27
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419449.1;B.1.1.529;USA;;29811;3813;44760;inter-variantes;29410;29700;71;5;31;3679;3784;23;2;15
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON189200.1;B.1.1.529;USA;;29808;3822;44585;inter-variantes;29336;29686;73;9;52;3647;3782;25;4;24
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON068774.1;B.1.1.529;USA;;29808;3822;44608;inter-variantes;29418;29702;66;6;34;3729;3798;18;1;6
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON966040.1;B.1.1.529;USA;;29811;3822;44726;inter-variantes;29454;29711;60;5;31;3757;3805;11;1;6
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419335.1;B.1.1.529;USA;;29820;3822;44745;inter-variantes;29492;29722;58;4;22;3753;3804;12;1;6
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON305911.1;B.1.1.529;USA;;29817;3828;44598;inter-variantes;29405;29704;64;7;43;3704;3797;16;3;18
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON003813.1;B.1.1.529;USA;;29806;3822;44596;inter-variantes;29340;29687;72;9;52;3655;3784;23;4;24
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON068785.1;B.1.1.529;USA;;29805;3816;44591;inter-variantes;29378;29695;61;8;55;3669;3786;15;4;30
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON188726.1;B.1.1.529;USA;;29809;3813;44584;inter-variantes;29348;29689;73;8;49;3601;3769;29;5;33
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON800468.1;B.1.1.529;USA;;29811;3813;44708;inter-variantes;29414;29701;70;5;31;3719;3794;13;2;15
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON313115.1;B.1.1.529;USA;;29804;3819;44599;inter-variantes;29433;29711;57;7;43;3682;3790;14;4;27
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON595182.1;B.1.1.529;USA;;29817;3822;44581;inter-variantes;29382;29699;69;8;43;3659;3785;22;4;24
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419340.1;B.1.1.529;USA;;29826;3822;44756;inter-variantes;29538;29735;54;3;13;3753;3804;12;1;6
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON118588.1;B.1.1.529;USA;;29814;3819;44584;inter-variantes;29357;29692;73;8;46;3654;3783;21;4;27
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON071109.1;B.1.1.529;USA;;29808;3819;44589;inter-variantes;29367;29693;66;8;52;3666;3786;18;4;27
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON188704.1;B.1.1.529;USA;;29806;3822;44585;inter-variantes;29336;29686;73;9;52;3647;3782;25;4;24
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419295.1;B.1.1.529;USA;;29808;3813;44744;inter-variantes;29406;29699;72;5;31;3715;3793;14;2;15
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP419438.1;B.1.1.529;USA;;29822;3816;44745;inter-variantes;29509;29727;56;4;19;3732;3798;12;2;12
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON594963.1;B.1.1.529;USA;;29810;3813;44680;inter-variantes;29470;29715;56;5;31;3707;3791;16;2;15
OM524909.1;B.1.617.2;USA;;29810;3816;44511;OP880133.1;B.1.1.529;USA;;29804;3822;44851;inter-variantes;29414;29701;70;5;31;3741;3801;15;1;6
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON313238.1;B.1.1.529;USA;;29820;3822;44610;inter-variantes;29434;29712;59;7;40;3675;3789;18;4;24
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON208913.1;B.1.1.529;USA;;29808;3822;44585;inter-variantes;29328;29684;75;9;52;3639;3780;27;4;24
OM524909.1;B.1.617.2;USA;;29810;3816;44511;ON226320.1;B.1.1.529;USA;;29806;3813;44587;inter-variantes;29357;29692;73;8;46;3605;3770;28;5;33
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM244619.1;B.1.617.2;USA;;29822;3816;44509;intra-delta;29802;29811;3;0;0;3812;3815;1;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PP299883.1;B.1.617.2;USA;;29830;3816;44388;intra-delta;29749;29794;12;1;3;3800;3812;4;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OL924833.1;B.1.617.2;USA;;29812;3816;44497;intra-delta;29782;29794;4;0;0;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OK652202.1;B.1.617.2;USA;;29839;3816;44442;intra-delta;29638;29752;30;2;9;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PP143434.1;B.1.617.2;USA;;29833;3816;44439;intra-delta;29769;29799;10;0;0;3804;3813;3;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PP220871.1;B.1.617.2;USA;;29831;3816;44496;intra-delta;29785;29803;6;0;0;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OK657000.1;B.1.617.2;USA;;29865;3816;44446;intra-delta;29681;29780;28;1;6;3804;3813;3;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP397072.1;B.1.617.2;USA;;29811;3816;44432;intra-delta;29758;29785;9;0;0;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM244624.1;B.1.617.2;USA;;29833;3816;44509;intra-delta;29806;29812;2;0;0;3812;3815;1;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM246028.1;B.1.617.2;USA;;29814;3816;44509;intra-delta;29774;29804;10;0;0;3804;3813;3;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM244757.1;B.1.617.2;USA;;29837;3816;44509;intra-delta;29806;29812;2;0;0;3816;3816;0;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM246049.1;B.1.617.2;USA;;29835;3816;44508;intra-delta;29802;29811;3;0;0;3812;3815;1;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM244701.1;B.1.617.2;USA;;29814;3816;44509;intra-delta;29806;29812;2;0;0;3812;3815;1;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PP142907.1;B.1.617.2;USA;;29833;3816;44428;intra-delta;29773;29800;9;0;0;3804;3813;3;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OK383519.1;B.1.617.2;USA;;29867;3816;44407;intra-delta;29687;29783;27;1;6;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP397330.1;B.1.617.2;USA;;29883;3816;44424;intra-delta;29758;29800;14;0;0;3804;3813;3;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OL955122.1;B.1.617.2;USA;;29807;3816;44502;intra-delta;29694;29772;26;0;0;3784;3808;8;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM244612.1;B.1.617.2;USA;;29827;3816;44510;intra-delta;29794;29809;5;0;0;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM246166.1;B.1.617.2;USA;;29814;3816;44516;intra-delta;29802;29811;3;0;0;3812;3815;1;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM246034.1;B.1.617.2;USA;;29822;3816;44508;intra-delta;29810;29813;1;0;0;3812;3815;1;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OK658366.1;B.1.617.2;USA;;29866;3816;44440;intra-delta;29686;29782;27;1;6;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OL541835.1;B.1.617.2;USA;;29805;3822;44457;intra-delta;29647;29764;29;2;12;3793;3814;2;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM246133.1;B.1.617.2;USA;;29833;3816;44515;intra-delta;29802;29811;3;0;0;3812;3815;1;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM153467.1;B.1.617.2;USA;;29862;3816;44389;intra-delta;29771;29801;10;0;0;3800;3812;4;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OK158384.1;B.1.617.2;USA;;29816;3816;44428;intra-delta;29677;29776;28;1;6;3804;3813;3;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PP143706.1;B.1.617.2;USA;;29838;3816;44455;intra-delta;29662;29776;33;1;6;3804;3813;3;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP397426.1;B.1.617.2;USA;;29886;3816;44422;intra-delta;29774;29804;10;0;0;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OK507706.1;B.1.617.2;USA;;29886;3816;44419;intra-delta;29675;29783;31;1;6;3800;3812;4;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OK652281.1;B.1.617.2;USA;;29863;3816;44446;intra-delta;29679;29778;28;1;6;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OK386497.1;B.1.617.2;USA;;29867;3816;44411;intra-delta;29683;29782;28;1;6;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM246500.1;B.1.617.2;USA;;29839;3816;44523;intra-delta;29651;29777;37;1;6;3804;3813;3;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP397014.1;B.1.617.2;USA;;29873;3816;44424;intra-delta;29670;29775;24;1;15;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;MZ726510.1;B.1.617.2;USA;;29813;3816;44395;intra-delta;29682;29778;27;1;6;3804;3813;3;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM054471.1;B.1.617.2;USA;;29885;3816;44419;intra-delta;29774;29804;10;0;0;3808;3814;2;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM244584.1;B.1.617.2;USA;;29814;3816;44509;intra-delta;29802;29811;3;0;0;3812;3815;1;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM244636.1;B.1.617.2;USA;;29814;3816;44510;intra-delta;29810;29813;1;0;0;3816;3816;0;0;0
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PQ577963.1;B.1.1.529;Brazil;;29903;3822;44762;inter-variantes;29559;29759;55;3;13;3741;3801;15;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PQ567389.1;B.1.1.529;Brazil;;29888;3816;44927;inter-variantes;29508;29744;55;5;28;3720;3795;15;2;12
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PQ567392.1;B.1.1.529;Brazil;;29903;3822;44927;inter-variantes;29559;29759;55;3;13;3741;3801;15;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PQ567494.1;B.1.1.529;Brazil;;29870;3807;44927;inter-variantes;29408;29716;65;7;46;3650;3776;25;3;21
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PQ281310.1;B.1.1.529;Brazil;;29894;3822;45108;inter-variantes;29545;29754;51;4;22;3745;3802;14;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PQ281378.1;B.1.1.529;Brazil;;29873;3810;45108;inter-variantes;29437;29724;60;7;43;3671;3782;22;3;18
OM245956.1;B.1.617.2;USA;;29814;3816;44508;PQ281386.1;B.1.1.529;Brazil;;29867;3804;45108;inter-variantes;29416;29718;60;8;49;3666;3780;18;4;24
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OR725981.1;B.1.1.529;Egypt;;29876;3813;44835;inter-variantes;29429;29722;65;6;40;3727;3796;11;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OR725982.1;B.1.1.529;Egypt;;29876;3813;44849;inter-variantes;29417;29719;68;6;40;3727;3796;11;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OR725983.1;B.1.1.529;Egypt;;29876;3813;44863;inter-variantes;29413;29718;69;6;40;3727;3796;11;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OR717328.1;B.1.1.529;Egypt;;29876;3813;44849;inter-variantes;29445;29726;61;6;40;3727;3796;11;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OQ954650.1;B.1.1.529;Russia;;29882;3813;44599;inter-variantes;29389;29718;66;9;52;3613;3772;26;5;33
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OQ052586.1;B.1.1.529;Nigeria;;29803;3807;44548;inter-variantes;29527;29739;47;5;28;3662;3779;22;3;21
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OQ059020.1;B.1.1.529;Russia;;29822;3822;44806;inter-variantes;29558;29752;53;3;13;3737;3800;16;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OQ059024.1;B.1.1.529;Russia;;29822;3822;44806;inter-variantes;29498;29737;68;3;13;3717;3795;21;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OQ059027.1;B.1.1.529;Russia;;29836;3822;44890;inter-variantes;29546;29749;56;3;13;3721;3796;20;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OQ059028.1;B.1.1.529;Russia;;29822;3822;44890;inter-variantes;29450;29725;80;3;13;3725;3797;19;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP183419.1;B.1.1.529;Egypt;;29876;3813;44698;inter-variantes;29437;29724;63;6;40;3699;3789;18;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP183425.1;B.1.1.529;Egypt;;29876;3813;44740;inter-variantes;29441;29725;62;6;40;3727;3796;11;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP183428.1;B.1.1.529;Egypt;;29870;3807;44742;inter-variantes;29412;29717;64;7;46;3698;3788;13;3;21
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP183433.1;B.1.1.529;Egypt;;29876;3813;44743;inter-variantes;29445;29726;61;6;40;3715;3793;14;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP183435.1;B.1.1.529;Egypt;;29876;3813;44744;inter-variantes;29429;29722;65;6;40;3715;3793;14;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP183436.1;B.1.1.529;Egypt;;29876;3813;44744;inter-variantes;29437;29724;63;6;40;3711;3792;15;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP183440.1;B.1.1.529;Egypt;;29876;3813;44749;inter-variantes;29433;29723;64;6;40;3723;3795;12;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP183447.1;B.1.1.529;Egypt;;29876;3813;44751;inter-variantes;29425;29721;66;6;40;3719;3794;13;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP183454.1;B.1.1.529;Egypt;;29867;3813;44728;inter-variantes;29407;29715;63;7;49;3715;3793;14;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OQ315917.1;B.1.1.529;USA;MT;29860;3807;44124;inter-variantes;29501;29740;56;5;28;3690;3786;15;3;21
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON637175.1;B.1.1.529;USA;SC;29814;3822;44576;inter-variantes;29542;29736;50;4;16;3721;3796;20;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON384194.1;B.1.1.529;USA;MP;29819;3813;44644;inter-variantes;29195;29668;107;10;61;3569;3761;37;5;33
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM396818.1;B.1.1.529;USA;NJ;29826;3819;44571;inter-variantes;29599;29769;42;4;16;3745;3802;11;2;9
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM332107.1;B.1.1.529;USA;NJ;29815;3822;44559;inter-variantes;29460;29735;58;7;40;3651;3783;24;4;24
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM297839.1;B.1.1.529;USA;TN;29819;3822;44558;inter-variantes;29570;29758;48;4;16;3725;3797;19;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM263440.1;B.1.1.529;USA;TN;29808;3801;44545;inter-variantes;29503;29739;60;4;22;3673;3778;23;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM196622.1;B.1.1.529;USA;NJ;29815;3819;44551;inter-variantes;29537;29749;53;5;19;3697;3790;23;2;9
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM098592.1;B.1.1.529;USA;TX;29817;3813;44549;inter-variantes;29503;29748;45;8;43;3645;3780;18;5;33
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM080504.1;B.1.1.529;USA;MN;29805;3807;44537;inter-variantes;29565;29753;45;5;19;3727;3793;14;2;9
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM080566.1;B.1.1.529;USA;MN;29803;3813;44537;inter-variantes;29451;29729;52;8;49;3641;3779;19;5;33
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM080680.1;B.1.1.529;USA;MN;29804;3807;44538;inter-variantes;29572;29754;43;5;19;3731;3794;13;2;9
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM080705.1;B.1.1.529;USA;MN;29806;3810;44538;inter-variantes;29583;29756;43;4;16;3731;3794;16;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM080710.1;B.1.1.529;USA;MN;29805;3810;44538;inter-variantes;29574;29753;45;4;16;3739;3796;14;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM038373.1;B.1.1.529;USA;MS;29804;3801;44546;inter-variantes;29536;29742;47;5;25;3705;3786;15;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM038376.1;B.1.1.529;USA;MS;29804;3807;44546;inter-variantes;29457;29726;56;7;40;3658;3778;23;3;21
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OL579980.1;B.1.1.529;USA;FL;29831;3822;44273;inter-variantes;29616;29760;38;2;12;3761;3806;10;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON189634.1;B.1.1.529;USA;;29804;3819;44584;inter-variantes;29400;29720;61;9;55;3634;3778;26;4;27
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON313199.1;B.1.1.529;USA;;29811;3822;44610;inter-variantes;29433;29729;58;8;49;3667;3787;20;4;24
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON071365.1;B.1.1.529;USA;;29808;3822;44589;inter-variantes;29405;29722;62;9;52;3655;3784;23;4;24
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP879969.1;B.1.1.529;USA;;29805;3807;44853;inter-variantes;29414;29719;71;6;37;3686;3785;16;3;21
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP879987.1;B.1.1.529;USA;;29811;3813;44855;inter-variantes;29503;29742;54;5;31;3731;3797;10;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419356.1;B.1.1.529;USA;;29805;3822;44781;inter-variantes;29451;29726;66;5;31;3737;3800;16;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419299.1;B.1.1.529;USA;;29811;3813;44760;inter-variantes;29483;29737;59;5;31;3723;3795;12;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON230413.1;B.1.1.529;USA;;29808;3813;44586;inter-variantes;29389;29718;66;9;52;3609;3771;27;5;33
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON313287.1;B.1.1.529;USA;;29841;3819;44599;inter-variantes;29341;29721;69;9;73;3630;3777;27;4;27
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419274.1;B.1.1.529;USA;;29811;3813;44760;inter-variantes;29475;29735;61;5;31;3719;3794;13;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON313032.1;B.1.1.529;USA;;29826;3828;44602;inter-variantes;29508;29750;52;6;34;3708;3798;15;3;18
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP051818.1;B.1.1.529;USA;;29809;3822;44737;inter-variantes;29420;29725;62;7;49;3678;3789;18;3;24
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON071549.1;B.1.1.529;USA;;29806;3819;44620;inter-variantes;29416;29721;63;8;46;3638;3779;25;4;27
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM229419.1;B.1.1.529;USA;;29806;3804;44547;inter-variantes;29362;29706;64;10;61;3662;3779;19;4;24
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON305405.1;B.1.1.529;USA;;29808;3822;44588;inter-variantes;29397;29720;64;9;52;3651;3783;24;4;24
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON188712.1;B.1.1.529;USA;;29811;3813;44585;inter-variantes;29449;29733;54;8;49;3645;3780;18;5;33
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419315.1;B.1.1.529;USA;;29805;3807;44759;inter-variantes;29490;29738;52;6;37;3706;3790;11;3;21
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419363.1;B.1.1.529;USA;;29817;3822;44762;inter-variantes;29529;29750;52;5;25;3761;3806;10;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419272.1;B.1.1.529;USA;;29811;3813;44787;inter-variantes;29491;29739;57;5;31;3723;3795;12;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419393.1;B.1.1.529;USA;;29811;3813;44741;inter-variantes;29499;29741;55;5;31;3735;3798;9;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON230809.1;B.1.1.529;USA;;29807;3819;44585;inter-variantes;29437;29727;58;8;46;3642;3780;24;4;27
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON189849.1;B.1.1.529;USA;;29805;3822;44585;inter-variantes;29400;29720;63;9;52;3655;3784;23;4;24
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419385.1;B.1.1.529;USA;;29817;3813;44763;inter-variantes;29488;29742;54;6;37;3719;3794;13;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419426.1;B.1.1.529;USA;;29829;3822;44761;inter-variantes;29591;29767;47;3;13;3765;3807;9;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419435.1;B.1.1.529;USA;;29829;3822;44760;inter-variantes;29603;29770;44;3;13;3765;3807;9;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON787303.1;B.1.1.529;USA;;29811;3813;44687;inter-variantes;29479;29736;60;5;31;3695;3788;19;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON118867.1;B.1.1.529;USA;;29817;3822;44585;inter-variantes;29487;29744;49;8;43;3699;3795;12;4;24
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP929937.1;B.1.1.529;USA;;29837;3807;44566;inter-variantes;29512;29742;60;4;19;3690;3783;24;1;9
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP983736.1;B.1.1.529;USA;;29820;3822;44887;inter-variantes;29485;29739;66;4;22;3741;3801;15;1;6
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM294238.1;B.1.1.529;USA;;29806;3819;44550;inter-variantes;29428;29724;60;8;46;3650;3782;22;4;27
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON313485.1;B.1.1.529;USA;;29805;3819;44598;inter-variantes;29388;29717;64;9;55;3638;3779;25;4;27
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON264105.1;B.1.1.529;USA;;29817;3828;44591;inter-variantes;29430;29729;64;7;43;3660;3786;27;3;18
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON188719.1;B.1.1.529;USA;;29817;3819;44587;inter-variantes;29454;29735;58;7;43;3646;3781;23;4;27
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OM390558.1;B.1.1.529;USA;;29814;3819;44551;inter-variantes;29414;29725;65;8;46;3630;3777;27;4;27
OM245956.1;B.1.617.2;USA;;29814;3816;44508;OP419449.1;B.1.1.529;USA;;29811;3813;44760;inter-variantes;29479;29736;60;5;31;3691;3787;20;2;15
OM245956.1;B.1.617.2;USA;;29814;3816;44508;ON189200.1;B.1.1.529;USA;;29808;3822;44585;inter-variantes;29397;29720;64;9;52;3651;3783;24;4;24
